description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Date E78 first reported (disorders of lipoprotein metabolism and other lipidaemias)	130814	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	202591/69288(271879)	0.022961532859412	0.0139213832795992	0.0320023992944358	0.00461258884281991	6.42232880343291e-07	4.73611069648714e-05	4.97806440390226	271879	0.00954672658645962
Medication for cholesterol, blood pressure or diabetes: Blood pressure medication	6177#2	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	90722/32579(123301)	0.0328711325842855	0.019618472839628	0.0461261580206226	0.00676228884563284	1.16781907448481e-06	8.5173793377535e-05	4.86102092479967	123301	0.013842231315207
Average weekly beer plus cider intake	1588	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	INTEGER	ORDERED-LOGISTIC	191748	0.0235189468082816	0.0140145793797689	0.0330233142367943	0.00484925616158355	1.23217414446534e-06	8.88906499653963e-05	4.85039247837336	191748	0.0110761055065675
Urate	30880	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	258878	0.00797013777936595	0.0046853335669913	0.0112549419917406	0.00167595131251634	1.97951878956191e-06	0.000141269529100241	4.75550406289073	258878	0.00934612733324824
Alcohol intake versus 10 years previously	1628	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	CAT-SIN	ORDERED-LOGISTIC	251316	0.017600755786381	0.0102139123899761	0.0249875991827859	0.0037688669050408	3.00695855162093e-06	0.000212310467096895	4.67034393674011	251316	0.00931583262706371
Qualifications: O levels/GCSEs or equivalent	6138#3	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education	CAT-MUL	LOGISTIC-BINARY	143783/125425(269208)	-0.0183963871306528	-0.0261281311812939	-0.0106651868895987	0.00394470113064958	3.10745784133978e-06	0.000217096817820759	-4.66358629741272	269208	-0.00898793881885292
Position of the pulse wave peak	4198	Physical measures	UK Biobank Assessment Centre > Physical measures > Arterial stiffness	INTEGER	LINEAR	89385	0.0149960421233095	0.00867308448165405	0.021318999764965	0.0032260580763372	3.34877487343274e-06	0.000231518946197636	4.64817947271682	89385	0.015545437271675
Duration to entering value	20230	Cognitive function	Online follow-up > Cognitive function online > Symbol digit substitution	INTEGER	LINEAR	55573	0.0170937933390557	0.00986802409524394	0.0243195625828674	0.00368668470482503	3.54766595910966e-06	0.000242740814130008	4.63626179573745	55573	0.019663456816045
Interval between previous point and current one in alphanumeric path (trail #2)	20155	Cognitive function	Online follow-up > Cognitive function online > Trail making	INTEGER	LINEAR	51776	0.0184257520647344	0.0106294744859946	0.0262220296434742	0.003977765734593	3.62513741389686e-06	0.00024551058179626	4.63179229537925	51776	0.0203518201458764
Exposure to tobacco smoke outside home	1279	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	INTEGER	ORDERED-LOGISTIC	228002	0.0247255830261771	0.0142376906478928	0.0352134754044613	0.00535106382617814	3.81790847665453e-06	0.000255954126864203	4.6210564588938	228002	0.00967728462132473
Yogurt/ice-cream consumers	102080	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	LOGISTIC-BINARY	22567/15454(38021)	-0.0486320122075105	-0.0693075429663619	-0.0279659560822336	0.010546516979451	4.00141414101998e-06	0.000265573856539496	-4.61130889704417	38021	-0.0236429929704089
Own or rent accommodation lived in	680-1	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-SIN	MULTINOMIAL-LOGISTIC	148101/268303	-999	-999	-999	-999	4.5174410156509e-06	0.000296854020008664	-4.58603444654014	268303	-0.00885338082439749
Number of symbol digit matches made correctly	20159	Cognitive function	Online follow-up > Cognitive function online > Symbol digit substitution	INTEGER	LINEAR	55573	-0.0171327049658571	-0.0244821244337818	-0.00978328549793234	0.00374977271311923	4.90880160945761e-06	0.00031940898315657	-4.56864809615466	55573	-0.0193767999691429
Age at first live birth	2754	Maternity and sex-specific factors	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	INTEGER	LINEAR	100912	-0.0140202471135209	-0.0200704866706396	-0.00797000755640228	0.0030869136396598	5.58171360354991e-06	0.000359668283366609	-4.54164439207025	100912	-0.0142955754377711
Number of symbol digit matches attempted	20195	Cognitive function	Online follow-up > Cognitive function online > Symbol digit substitution	INTEGER	LINEAR	55573	-0.0167844019212386	-0.024045960095077	-0.00952284374740029	0.00370494469853355	5.90030751177527e-06	0.000374042820181192	-4.52993056215362	55573	-0.0192126499215816
Father's age	2946	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	INTEGER	LINEAR	58136	-0.0119774017418557	-0.0171599933030923	-0.00679481018061901	0.00264422795628709	5.91750732545203e-06	0.000374042820181192	-4.52931552862542	58136	-0.0187819577096101
Destinations on discharge from hospital (recoded): Nursing, residential care, group home: Non-NHS	41248#7003	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	256263/2014(258277)	0.100924225989953	0.056928307407441	0.144922190451556	0.0224478316280808	6.91624972957755e-06	0.000433048579766096	4.49624973788704	258277	0.0088469229323459
Forced expiratory volume in 1-second (FEV1) Z-score	20256	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry	CONTINUOUS	LINEAR	217051	0.00948540906252941	0.00534516472494531	0.0136256534001135	0.00211240837599151	7.11413621201791e-06	0.000441275906908064	4.49024480647644	217051	0.00963764564257101
Glycated haemoglobin (HbA1c)	30750	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	259293	0.00830573251295746	0.00462536269050486	0.0119861023354101	0.00187777420987473	9.72890437748388e-06	0.000596361358800151	4.42311251022698	259293	0.00868596113492203
Forced expiratory volume in 1-second (FEV1), predicted percentage	20154	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry	CONTINUOUS	LINEAR	158339	-0.0108455714640724	-0.0156528957795587	-0.00603824714858605	0.00245276155756222	9.79409192545073e-06	0.000596361358800151	-4.42167009338722	158339	-0.0111113881474922
Day shifts worked: This type of shift pattern was not worked during job	22630#9	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	43489/11930(55419)	0.046343494126891	0.0257712969902586	0.0669230570928723	0.0104980908902443	1.01219807912155e-05	0.000610723513739066	4.4145510950959	55419	0.018749456892232
Crime score (England)	26416	Sociodemographics	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation	CONTINUOUS	LINEAR	230475	0.00910407642456849	0.00503095147745689	0.0131772013716801	0.00207816315975186	1.18268485350693e-05	0.000701006747584672	4.38075556751665	230475	0.00912474871758667
Date E11 first reported (non-insulin-dependent diabetes mellitus)	130708	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	246538/25341(271879)	0.0292821504116246	0.0161813314187967	0.0423839183647893	0.00668445623304185	1.18295548786324e-05	0.000701006747584672	4.38070571669213	271879	0.00840122310379275
Patient classification on admission (recoded): Inpatient	41247#1000	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	74324/197555(271879)	0.0191005576912449	0.010534386769675	0.0276672930066657	0.0043707196591705	1.24170176333463e-05	0.000727609030227417	4.37013424358784	271879	0.00838095078604142
Eosinophill percentage	30210	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	263364	-0.00847179560133253	-0.0122724916241291	-0.00467109957853598	0.00193916625651082	1.24977293123287e-05	0.000727609030227417	-4.36871927451734	263364	-0.0085125925546467
Pack years of smoking	20161	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	CONTINUOUS	LINEAR	84927	0.0137038257938733	0.00753839027862909	0.0198692613091175	0.00314568816767878	1.32345945195015e-05	0.000763808728921143	4.35618993655195	84927	0.014946534666609
Pack years adult smoking as proportion of life span exposed to smoking	20162	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	CONTINUOUS	LINEAR	84927	0.0138729101858357	0.00761814108116448	0.0201276792905069	0.00319126736715982	1.3804059682009e-05	0.000789806414737015	4.34695488776891	84927	0.0149148553228317
Medication for cholesterol, blood pressure or diabetes: Cholesterol lowering medication	6177#1	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	93182/30119(123301)	0.0301388788856708	0.0164828954707009	0.0437971057116422	0.00696803881509872	1.52179029805522e-05	0.000863258308392521	4.32551048476323	123301	0.0123175587771767
Chest pain or discomfort walking normally	3606	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Chest pain	CAT-SIN	LOGISTIC-BINARY	34591/7862(42453)	0.0546844597637971	0.0298785912572612	0.0794989812761469	0.0126584953627426	1.55968635969373e-05	0.000877257488922651	4.32008567403267	42453	0.0209629766939653
Intended management of patient (recoded): One or more nights hospital stay	41244#100	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	145339/117779(263118)	0.0172911649272952	0.00944253097025636	0.025140296115774	0.00400460551044295	1.57566344417068e-05	0.00087879649403032	4.3178361261184	263118	0.00841738400976654
Never eat eggs, dairy, wheat, sugar: Sugar or foods/drinks containing sugar	6144#4	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-MUL	LOGISTIC-BINARY	218755/52256(271011)	0.0212127665273542	0.0115666735555474	0.0308594786368139	0.00492172438714326	1.63217457198999e-05	0.00090272855285813	4.3100502457423	271011	0.00827895633884832
Birth weight	20022	Family history and early life factors	UK Biobank Assessment Centre > Verbal interview > Early life factors	CONTINUOUS	LINEAR	153792	-0.0107808974530415	-0.0157068869707941	-0.00585490793528891	0.00251330614062716	1.79134973549176e-05	0.000982577536732133	-4.28942663498516	153792	-0.010937277172329
Duration screen displayed	4290	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Prospective memory	INTEGER	LINEAR	90133	0.0135484973986289	0.00734205350740461	0.0197549412898531	0.00316661119295042	1.88261692770984e-05	0.00102417447124674	4.2783761474235	90133	0.0142494392479785
Date F17 first reported (mental and behavioural disorders due to use of tobacco)	130868	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	246050/25829(271879)	0.0280933957699635	0.0151877699728926	0.0409999104807215	0.00658485071956214	1.98663695637774e-05	0.00107197638044545	4.26638739364089	271879	0.00818200075868519
Mean time to correctly identify matches	20023	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Reaction time	INTEGER	LINEAR	270030	0.00767656412329205	0.00414232850204239	0.0112107997445417	0.00180321457390404	2.07096839387551e-05	0.00110846913146385	4.25709881033531	270030	0.00819209080117555
Date E16 first reported (other disorders of pancreatic internal secretion)	130718	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	268856/3023(271879)	0.0778962809411127	0.0419617755419339	0.113833482228906	0.0183349559619174	2.15174974337987e-05	0.00114249304374498	4.24853297819942	271879	0.00814776216081738
Fluid intelligence score	20016	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning	INTEGER	ORDERED-LOGISTIC	88078	-0.0250647811479067	-0.0366675397244306	-0.0134620225713827	0.00591988356319046	2.28907001382411e-05	0.00120575854617068	-4.23465092943421	88078	-0.0142673928077571
Leisure/social activities: Pub or social club	6160#2	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	CAT-MUL	LOGISTIC-BINARY	196367/74777(271144)	0.0185511032384911	0.00994936256924025	0.0271533635587491	0.00438885640889624	2.36953022044437e-05	0.00123043087854213	4.22688088263849	271144	0.00811721975146132
Methods of admission to hospital (recoded): Emergency admission: GP	41249#2002	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	220745/50756(271501)	0.0209326945538381	0.0112249194895441	0.0306410627825667	0.00495318879483875	2.37752825993805e-05	0.00123043087854213	4.226122282339	271501	0.00811042584463106
Age started wearing glasses or contact lenses	2217	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	INTEGER	LINEAR	234633	0.00851464374138717	0.00456460013185273	0.0124646873509216	0.0020153654050237	2.39152604086085e-05	0.00123043087854213	4.22480044150973	234633	0.00872161648979902
Milk type used	1418-2	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-SIN	MULTINOMIAL-LOGISTIC	177095/271739	-999	-999	-999	-999	2.51121508233957e-05	0.00128207188472983	-4.21378935333881	271739	-0.00808321712747047
Methods of admission to hospital (recoded): Emergency admission: A&E	41249#2001	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	157545/114119(271664)	0.0166916083788857	0.00890918971517331	0.0244744830563743	0.00397081106183023	2.62712018578339e-05	0.00133100737962171	4.20359224301233	271664	0.0080647704655182
Interval between previous point and current one in numeric path (trail #1)	20149	Cognitive function	Online follow-up > Cognitive function online > Trail making	INTEGER	LINEAR	54086	0.0166717159208435	0.00881645084481807	0.0245269809968688	0.00400786194949841	3.1895317104335e-05	0.00160370620925357	4.15949416318029	54086	0.0178828470946454
Length of mobile phone use	1110	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use	CAT-SIN	ORDERED-LOGISTIC	268280	-0.0145506407213244	-0.0214102745592975	-0.00769100688335134	0.00349987749370958	3.22613931719666e-05	0.00160991628934092	-4.15688666532044	268280	-0.00802530724165071
