description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Speed of sound through heel (left)	4103	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91598	-0.0208108343085906	-0.0271335064295651	-0.0144881621876161	0.00322591239984353	1.11495215902304e-10	8.14405164947928e-09	-6.45048167275792	91598	-0.0213086174072867
Platelet crit	30090	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	264102	0.0119256741356911	0.00830092254443205	0.0155504257269502	0.00184939703986943	1.13200025364688e-10	8.17870183259871e-09	6.44818167205005	264102	0.0125463927930144
Number of symbol digit matches made correctly	20159	Cognitive function	Online follow-up > Cognitive function online > Symbol digit substitution	INTEGER	LINEAR	97755	-0.0183645256059896	-0.0239619385482732	-0.012767112663706	0.00285587540711731	1.27755354088228e-10	9.13107353359625e-09	-6.42981974380884	97755	-0.0205608910662674
Heel quantitative ultrasound index (QUI), direct entry (left)	4104	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91598	-0.0204895303565231	-0.0267454939717191	-0.0142335667413272	0.00319187682250398	1.37516175527912e-10	9.62611321209149e-09	-6.41861890641507	91598	-0.021203408908361
Heel bone mineral density (BMD) T-score, automated (left)	4106	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91598	-0.0204893245832389	-0.0267452920560012	-0.0142333571104765	0.00319187879068627	1.37577968278726e-10	9.62611321209149e-09	-6.41855050275249	91598	-0.0212031830437651
Heel broadband ultrasound attenuation (right)	4120	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91612	-0.0199606912399053	-0.0260588691499199	-0.0138625133298907	0.00311137243241011	1.41059365760774e-10	9.76689171054026e-09	-6.41474435658201	91612	-0.0211889968549027
Speed of sound through heel (right)	4122	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91616	-0.0205099120670506	-0.0268141964780954	-0.0142056276560058	0.00321653074279537	1.82049121774317e-10	1.24750568292153e-08	-6.37576733805463	91616	-0.0210598468176941
Heel Broadband ultrasound attenuation, direct entry	3144	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	156699	-0.0153089739549313	-0.0200240406184367	-0.0105939072914258	0.00240569046201731	1.97491942509276e-10	1.33951932842771e-08	-6.36327863920469	156699	-0.0160729093434379
Qualifications: A levels/AS levels or equivalent	6138#2	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education	CAT-MUL	LOGISTIC-BINARY	199261/70097(269358)	-0.0280423045874735	-0.0367820172435461	-0.019303583324484	0.0044588660957369	3.19238799775429e-10	2.14341444657301e-08	-6.28913546905503	269358	-0.0121170175865676
Heel bone mineral density (BMD)	3148	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	156637	-0.0154010295272855	-0.0202030327957367	-0.0105990262588344	0.00245004668775995	3.26470395236539e-10	2.17004871713727e-08	-6.28565683068254	156637	-0.0158800364488893
Mother's age	1845	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	INTEGER	LINEAR	101395	-0.0116318622252203	-0.0152633629709434	-0.00800036147949712	0.00185284054929986	3.444956056115e-10	2.26719038663331e-08	-6.27730332704454	101395	-0.019709915135336
Usual walking pace	924	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-SIN	ORDERED-LOGISTIC	270180	-0.0236869767594853	-0.0310871998714678	-0.0162867536475028	0.00377569341597831	3.51659820879003e-10	2.29164983272817e-08	-6.27410116256434	270180	-0.0120696559373619
Date I67 first reported (other cerebrovascular diseases)	131374	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	263961/7918(271879)	0.0713557301112583	0.04879734831468	0.0939145660210866	0.011509705806404	5.65855197560267e-10	3.65168883318747e-08	6.19965929611396	271879	0.0118891523570819
Cholesterol	30690	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	259644	0.0119300143635551	0.00815704498073322	0.0157029837463769	0.00192501975168041	5.74982759718923e-10	3.67491384985739e-08	6.19714021541676	259644	0.0121610684512791
Heel quantitative ultrasound index (QUI), direct entry	3147	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	156711	-0.0151723690334197	-0.0199753668711864	-0.010369371195653	0.00245055413040859	5.97599410536581e-10	3.7577145100276e-08	-6.19106267091877	156711	-0.0156374208826387
Heel bone mineral density (BMD) T-score, automated	78	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	156711	-0.0151713022322567	-0.0199742985066207	-0.0103683059578926	0.00245055333273952	5.99244378009517e-10	3.7577145100276e-08	-6.19062943235536	156711	-0.015636326873795
Father's age at death	1807	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	INTEGER	LINEAR	203193	-0.0131295588646767	-0.017416300803884	-0.00884281692546938	0.00218715342374686	1.93946617399267e-09	1.2048253886476e-07	-6.00279735816366	203193	-0.0133156675524096
Red blood cell (erythrocyte) count	30010	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	264188	0.0100099537441086	0.00671642780954192	0.0133034796786753	0.00168040125254627	2.57374708972631e-09	1.58404600976026e-07	5.95670468463453	264188	0.0115883607709486
Alcohol intake frequency.	1558	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	CAT-SIN	ORDERED-LOGISTIC	271662	0.0199835822481269	0.0133206148248211	0.0266465496714326	0.00339953564242118	4.13507566771985e-09	2.52163742782879e-07	5.87869736811852	271662	0.011278221841043
Time spent using computer	1080	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	INTEGER	ORDERED-LOGISTIC	213102	-0.0234651528230438	-0.0313480648875531	-0.0155822407585345	0.00402196781506635	5.38869010272142e-09	3.25623846479903e-07	-5.8347016527165	213102	-0.0126384042249231
Cereal type	1468-3	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-SIN	MULTINOMIAL-LOGISTIC	56849/226103	-999	-999	-999	-999	5.46483189877368e-09	3.27249888568907e-07	-5.83236162909969	226103	-0.0122648018348948
Date I50 first reported (heart failure)	131354	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	258506/13373(271879)	0.0524455095248906	0.0347420668988911	0.0701496793091307	0.00903272016463831	6.38011579135139e-09	3.78648479152792e-07	5.80647666989004	271879	0.0111352385238995
Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication	6153#2	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	119301/27549(146850)	0.0400178482703833	0.0264278655673101	0.0536101009491158	0.00693437114054537	7.88088581439814e-09	4.63577416002694e-07	5.77098635238738	146850	0.0150579824657071
Long-standing illness, disability or infirmity	2188	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	CAT-SIN	LOGISTIC-BINARY	175016/90512(265528)	0.023877281894056	0.0157631883574579	0.0319919777561968	0.00414007337041638	8.05133748052932e-09	4.69449475728758e-07	5.76737999924239	265528	0.0111917458653753
Speed of sound through heel	3146	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	156711	-0.0141845169111207	-0.0190331093099328	-0.00933592451230855	0.00247381708901654	9.83252203668174e-09	5.68319773720205e-07	-5.7335928141473	156711	-0.014482192956956
Heel broadband ultrasound attenuation (left)	4101	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91593	-0.0179223556247766	-0.0240534165996337	-0.0117912946499195	0.00312814981459768	1.01068663522539e-08	5.7914086761579e-07	-5.72892567252331	91593	-0.01892644247346
Wheeze or whistling in the chest in last year	2316	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Breathing	CAT-SIN	LOGISTIC-BINARY	209706/57166(266872)	0.0270765955589481	0.0177922418728708	0.0363614994119792	0.00473714254077635	1.09169511933371e-08	6.20213457966767e-07	5.71583050613692	266872	0.011063763463358
Alcohol usually taken with meals	1618	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	CAT-SIN	LOGISTIC-BINARY	45946/93362(139308)	-0.0337720020615207	-0.0453726920518442	-0.0221730923576835	0.00591837397961294	1.15432192701733e-08	6.48114131101438e-07	-5.70633869900899	139308	-0.0152869865334211
Medication for pain relief, constipation, heartburn: Aspirin	6154#1	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	229688/39380(269068)	0.0322027094333336	0.0211406000279153	0.0432655650500131	0.00564422744413079	1.16030662857035e-08	6.48114131101438e-07	5.70545800579219	269068	0.0109985347807665
Immature reticulocyte fraction	30280	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	259880	0.0108829213443479	0.00705054969722362	0.0147152929914723	0.00195532758629934	2.61201312218759e-08	1.44683760193174e-06	5.56563377153837	259880	0.0109170169919425
Length of mobile phone use	1110	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use	CAT-SIN	ORDERED-LOGISTIC	268280	-0.0193774492497753	-0.026241559741641	-0.0125133387579096	0.00350216154276759	3.15520633319097e-08	1.73327739642317e-06	-5.53259878638204	268280	-0.0106809989590355
Own or rent accommodation lived in	680-1	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-SIN	MULTINOMIAL-LOGISTIC	148103/268307	-999	-999	-999	-999	3.25686274454374e-08	1.774456283851e-06	-5.52703593342615	268307	-0.0106697239401554
FI3 : word interpolation	20169-4	Cognitive function	Online follow-up > Cognitive function online > Fluid intelligence / reasoning	CAT-SIN	MULTINOMIAL-LOGISTIC	83189/99713	-999	-999	-999	-999	4.73197063224797e-08	2.55718770671157e-06	-5.46109862494441	99713	-0.0172919330246516
Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones	6153#100	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	47398/99450(146848)	-0.0309042283159718	-0.0420748001015556	-0.0197352428502789	0.00569897136567005	5.86693070683713e-08	3.14495874260858e-06	-5.4228101139086	146848	-0.0141497854898816
Mother still alive	1835	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-SIN	LOGISTIC-BINARY	165788/101712(267500)	-0.0253699417720949	-0.0345755707806036	-0.016165226097433	0.00469660280198745	6.59796186654026e-08	3.50853220215145e-06	-5.40178876711418	267500	-0.0104436820631957
Frequency of unenthusiasm / disinterest in last 2 weeks	2060	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	ORDERED-LOGISTIC	262840	0.0259826242762697	0.0165133836783829	0.0354518648741564	0.00483133397989908	7.52559757799438e-08	3.97005135721656e-06	5.37814792179354	262840	0.0104897411390222
Qualifications: O levels/GCSEs or equivalent	6138#3	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education	CAT-MUL	LOGISTIC-BINARY	143366/125993(269359)	-0.0211984335536983	-0.0289272910515484	-0.0134702012421048	0.00394320761283553	7.61773919128222e-08	3.98701672476007e-06	-5.37595600676786	269359	-0.0103578179876907
Vitamin D	30890	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	248004	-0.010531432855068	-0.0144423277465666	-0.00662053796356944	0.00199539120226046	1.30779004612416e-07	6.79131284108382e-06	-5.27775099887167	248004	-0.0105973411949199
Fed-up feelings	1960	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	LOGISTIC-BINARY	155961/110323(266284)	0.0209064960455512	0.0131149879852904	0.0286985376323014	0.00397546836827923	1.44923162435918e-07	7.4674748892368e-06	5.25889556293315	266284	0.0101906313100096
Treatment/medication code: atorvastatin	20003#1141146234	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	263045/8797(271842)	0.0573000847704013	0.0358565433079991	0.0787435786358631	0.0109407712759396	1.62918299914404e-07	8.33013799639264e-06	5.2373276703424	271842	0.010044565510299
Treatment/medication code: aspirin	20003#1140868226	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	233911/37931(271842)	0.0298278672278517	0.0186037321809026	0.0410526353547817	0.00572686624625585	1.9042449202336e-07	9.66222594258988e-06	5.20845015272264	271842	0.00998918744117398
Father's age	2946	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	INTEGER	LINEAR	58141	-0.0138262193505766	-0.0190361124131547	-0.00861632628799858	0.00265815754966572	1.98314695110573e-07	9.98634680606045e-06	-5.20091040090069	58141	-0.021564757949669
Birth weight of first child	2744	Maternity and sex-specific factors	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	INTEGER	ORDERED-LOGISTIC	118768	-0.0271437328304558	-0.0374107719058392	-0.0168766937550724	0.00523838149903187	2.19625757803773e-07	1.09763339257269e-05	-5.18190951793002	118768	-0.0150346966723946
Major dietary changes in the last 5 years	1538-0	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-SIN	MULTINOMIAL-LOGISTIC	165030/271306	-999	-999	-999	-999	3.1321625853081e-07	1.55369288839873e-05	-5.11531593082761	271306	-0.00982026983091557
Time to complete round	400	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Pairs matching	INTEGER	LINEAR	267055	0.0093313159287626	0.005743268034703	0.0129193638228222	0.00183067031963937	3.44883388612048e-07	1.69810361785502e-05	5.09710701298278	267055	0.00986288335155933
Neuroticism score	20127	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	INTEGER	ORDERED-LOGISTIC	219333	0.0189172188100168	0.0116190359003584	0.0262154017196752	0.00372363113160524	3.76583470332908e-07	1.84055171125209e-05	5.08042899701655	219333	0.0108473792530911
