description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Number of days/week walked 10+ minutes	864	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	INTEGER	ORDERED-LOGISTIC	266931	0.0144439815105194	0.00746009358775926	0.0214278694332796	0.00356327359984581	5.03962172546232e-05	0.00371644104354371	4.05378184100594	266931	0.00784601483975659
Forced vital capacity (FVC) Z-score	20257	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry	CONTINUOUS	LINEAR	217051	0.00857173132446766	0.00441030924165776	0.0127331534072776	0.00212321354659304	5.41178600978832e-05	0.00394703557658957	4.03709195693326	217051	0.00866509727254589
Heel bone mineral density (BMD), manual entry	3084	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	22901	-0.0256442309314094	-0.0381719256834475	-0.0131165361793713	0.00639179844673421	6.03301956105733e-05	0.00435229900290625	-4.01151557666375	22901	-0.0265001100732123
Mood swings	1920	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	LOGISTIC-BINARY	143729/121585(265314)	0.0156986441295703	0.00798836620765464	0.0234093380314789	0.00393399367168553	6.59271307312785e-05	0.00470492867380103	3.99052524598223	265314	0.00774708967289306
Frequency of tiredness / lethargy in last 2 weeks	2080	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	ORDERED-LOGISTIC	263547	0.0148544795333546	0.00753592237207713	0.0221730366946321	0.00373402634895607	6.93896224288108e-05	0.00489935025595763	3.97836900850792	263547	0.00774933850261176
Particulate matter air pollution (pm2.5); 2010	24006	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	247974	0.00790534094386546	0.00400316775116287	0.0118075141365681	0.00199094127416752	7.16896683712379e-05	0.00500846662084112	3.97060727251859	247974	0.00797336794450453
Maternal smoking around birth	1787	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Early life factors	CAT-SIN	LOGISTIC-BINARY	161219/71365(232584)	0.0176283884464983	0.00875258212383322	0.0265045070310036	0.00452863548697713	9.91481689884544e-05	0.00685464997475387	3.89266708415381	232584	0.00807132928610494
Date I21 first reported (acute myocardial infarction)	131298	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	257056/14823(271879)	0.0332209184512273	0.0163399895268593	0.0501014737680695	0.00861278179280754	0.00011468090529324	0.00784677493228076	3.85722645779719	271879	0.00739736451483218
Plays computer games	2237	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use	CAT-SIN	ORDERED-LOGISTIC	271734	0.0180728278847741	0.00884632751015147	0.0272993282593966	0.00470748465145279	0.000123434223823996	0.00835951983183532	3.83920323946419	271734	0.00736476565733573
PCT responsible for patient data: WAKEFIELD DISTRICT PCT	41229#5N3	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268866/3013(271879)	0.0704074415175805	0.0344270465436195	0.106378694229265	0.018355349448559	0.000125143632308906	0.00838967967307282	3.83582473299752	271879	0.00735632264963295
Fluid intelligence score	20191	Cognitive function	Online follow-up > Cognitive function online > Fluid intelligence / reasoning	INTEGER	ORDERED-LOGISTIC	58189	-0.0277886152846081	-0.04204218333544	-0.0135350472337761	0.00727236222872577	0.000133077880755049	0.0088323789457126	-3.82069177456832	58189	-0.0158370595634119
Body mass index (BMI)	21001	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures	CONTINUOUS	LINEAR	270906	0.00726601416189591	0.00353531771650602	0.0109967106072858	0.00190345153013889	0.000134949752507628	0.00886793571676363	3.81724572207944	270906	0.00733382814227634
Impedance of whole body	23106	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266754	-0.00561576062928327	-0.00850561657414496	-0.00272590468442159	0.00147444339164214	0.000139702410045051	0.00909024407322552	-3.80869454126573	266754	-0.00737412496463344
Methods of admission to hospital (recoded): Emergency admission: A&E	41249#2001	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	157545/114119(271664)	0.0150541594672294	0.00727095125412046	0.0228377180031105	0.00397118693807098	0.000150126314645617	0.00967367330391223	3.79086040990004	271664	0.00727297105875657
Intra-ocular pressure, corneal-compensated (right)	5254	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Intraocular pressure	CONTINUOUS	LINEAR	57096	0.0157082264001698	0.00757618142410376	0.0238402713762359	0.00414907877910544	0.000153226420962353	0.00973291286638694	3.78578125196085	57096	0.0158418456596775
Mixture of day and night shifts worked: Shift pattern was worked for whole of job	22640#1	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	48117/7302(55419)	0.0479262772414585	0.0231059955658603	0.0727498760131275	0.0126644879290772	0.000153978582336994	0.00973291286638694	3.78456351297551	55419	0.0160745260285012
Date E66 first reported (obesity)	130792	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	241855/30024(271879)	0.0231632294616816	0.0111494366011603	0.0351767316168543	0.00612952462525287	0.000157475784234487	0.00986006396192727	3.7789741258073	271879	0.00724730065114786
Time spent outdoors in winter	1060	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure	INTEGER	ORDERED-LOGISTIC	215563	0.0164035324272669	0.00783523632669774	0.0249718285278362	0.00437165997342546	0.000175088479454399	0.0108603947489612	3.75248762219702	215563	0.00808202127297303
Average weekly beer plus cider intake	1588	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	INTEGER	ORDERED-LOGISTIC	191748	0.0181175597269702	0.00863811825559958	0.0275970011983408	0.00483653860282293	0.000179542756752079	0.0110335673755884	3.74618702461508	191748	0.0085548107475999
Job involves mainly walking or standing	806	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	CAT-SIN	ORDERED-LOGISTIC	147369	0.0176566075286357	0.00839326543731263	0.0269199496199588	0.00472628179108961	0.000186969211429079	0.011384538130778	3.73600195909361	147369	0.00973164836525151
Histology of cancer tumour: Hodgkin lymphoma, nodular sclerosis	40011#9663	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271810/69(271879)	-0.452435492508146	-0.690487179395767	-0.215019168959572	0.121295088630869	0.000191337609031598	0.0115446155558429	-3.73018712911518	271879	-0.0071537419740339
Summed days activity	22033	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	INTEGER	LINEAR	208538	0.00815006614319818	0.00385309520681979	0.0124470370795766	0.00219237239575439	0.000201267814733435	0.0119299788090013	3.71741984356249	208538	0.00814023052643279
Day shifts worked: This type of shift pattern was not worked during job	22630#9	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	43489/11930(55419)	0.0390232956816521	0.0184450853827966	0.0596051522704588	0.0105002100070021	0.000202002488445721	0.0119299788090013	3.71649893969528	55419	0.0157855017794291
Wheeze or whistling in the chest in last year	2316	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Breathing	CAT-SIN	LOGISTIC-BINARY	209706/57166(266872)	0.0175996934648954	0.00831471018199922	0.0268847781910273	0.00473734929710607	0.000203117011513809	0.0119299788090013	3.71510788932965	266872	0.00719134828312672
Apolipoprotein B	30640	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	257954	0.00725989358564847	0.0034072685406451	0.0111125186306518	0.00196566114244566	0.00022134120480662	0.0128863296166801	3.69332459052648	257954	0.00727170991076946
Mother still alive	1835	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-SIN	LOGISTIC-BINARY	165785/101711(267496)	-0.0173418831360417	-0.0265516020310985	-0.00813280709271554	0.00469875851894934	0.000223590410823056	0.0129040831011532	-3.69075386875471	267496	-0.00713587121640415
Heel bone ultrasound T-score, manual entry	77	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	22901	-0.0237853263432763	-0.0364526719737121	-0.0111179807128406	0.00646305020416404	0.000233406473739092	0.0133544721224686	-3.67981144251632	22901	-0.0243102227298937
Histology of cancer tumour: Renal cell carcinoma, chromophobe type	40011#8317	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271869/10(271879)	1.13292655743688	0.523975385716542	1.74479371575557	0.311438970223098	0.000259722788486631	0.0146333603856901	3.65247707587569	271879	0.00700471725125837
Date K90 first reported (intestinal malabsorption)	131688	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	268805/3074(271879)	-0.066359467734693	-0.101980343199911	-0.0307519229033313	0.0181708492754001	0.000260168227438818	0.0146333603856901	-3.65203715837787	271879	-0.00700387361926496
Leg fat percentage (left)	23115	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266749	0.00430424126817334	0.00198416862243119	0.00662431391391548	0.00118373228490043	0.000276765646433182	0.0154360806334204	3.63612911653445	266749	0.00704009892449933
Shortness of breath walking on level ground	4717	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Breathing	CAT-SIN	LOGISTIC-BINARY	78701/10085(88786)	0.0386543746342141	0.0177630982344033	0.0595465547363055	0.0106592408920482	0.000287384277253742	0.0158768846008839	3.62641417449255	88786	0.0121696443908068
Body mass index (BMI)	23104	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266777	0.00694978269154591	0.00318984501924872	0.0107097203638431	0.00191837079760399	0.000291520172529845	0.0158768846008839	3.62272103042872	266777	0.00701377202598248
Time from waking to first cigarette	3466	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	CAT-SIN	ORDERED-LOGISTIC	20501	-0.0456388572050661	-0.0703356409402354	-0.0209420734698968	0.0126006314044413	0.000291845701568154	0.0158768846008839	-3.6224324370231	20501	-0.0252926886794362
Bread type	1448-3	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-SIN	MULTINOMIAL-LOGISTIC	149039/262635	-999	-999	-999	-999	0.000298651783043477	0.0161150559679639	-3.61646664298475	262635	-0.0070566569122273
Methods of admission to hospital (recoded): Transfer	41249#5000	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	261220/10181(271401)	0.036483066766151	0.0166071475053958	0.0563573493568389	0.0101405439500388	0.000320938741157226	0.0171779872988751	3.59778499912879	271401	0.00690590705181715
Impedance of arm (right)	23109	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266749	-0.00487772533450099	-0.00754384438153702	-0.00221160628746496	0.00136028981556092	0.000336087250139299	0.0178448886333962	-3.58576831111458	266749	-0.00694259747948403
Monocyte count	30130	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	263361	0.00673026195607263	0.00303760934350909	0.0104229145686362	0.00188404105467791	0.00035397084481193	0.0186452737858475	3.57221778809157	263361	0.00696070655038178
Qualifications: O levels/GCSEs or equivalent	6138#3	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education	CAT-MUL	LOGISTIC-BINARY	143783/125425(269208)	-0.0140159244013905	-0.021749038172767	-0.00628322282648083	0.00394543355599352	0.000381654252639818	0.019945191139925	-3.55245502686631	269208	-0.00684661712073972
Medication for cholesterol, blood pressure or diabetes: Cholesterol lowering medication	6177#1	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	93182/30119(123301)	0.0246330071031656	0.0109949121771796	0.0382722865644583	0.00695864174098074	0.000399998959058907	0.0207405710255779	3.54008448598643	123301	0.0100811895314953
Neuroticism score	20127	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	INTEGER	ORDERED-LOGISTIC	219333	0.0131329017723567	0.00583756367991215	0.0204282398648012	0.00372217966758023	0.000418333351695144	0.0215230888000052	3.52823957633431	219333	0.00753348163007749
Leg fat percentage (right)	23111	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266763	0.00422710146930683	0.00187613128399561	0.00657807165461805	0.00119949662537443	0.000425028907689268	0.0216423720282675	3.52403449820106	266763	0.00682289792494668
Medication for cholesterol, blood pressure or diabetes	6177#100	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	43294/80007(123301)	-0.0224054274351009	-0.0348721182891569	-0.00993999664528485	0.00636035198619297	0.000427173532575417	0.0216423720282675	-3.52270066161878	123301	-0.0100316901624259
Date F17 first reported (mental and behavioural disorders due to use of tobacco)	130868	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	246050/25829(271879)	0.0230302655111045	0.0101322596120819	0.0359278505478114	0.00658062881236641	0.000465743537322181	0.0234177261909645	3.49972203918177	271879	0.00671177726421682
Cereal type	1468-3	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-SIN	MULTINOMIAL-LOGISTIC	56713/225716	-999	-999	-999	-999	0.000500861003308168	0.0249940938267392	-3.48029551186124	225716	-0.00732529671021546
Belittlement by partner or ex-partner as an adult	20521	Mental health	Online follow-up > Mental health > Traumatic events	CAT-SIN	ORDERED-LOGISTIC	73751	0.0300525162429184	0.0130974112219857	0.0470076212638511	0.00865072274525063	0.000512317612844267	0.0251988668199088	3.47423212980972	73751	0.0127921996071087
