description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Current tobacco smoking	1239	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	CAT-SIN	ORDERED-LOGISTIC	271732	0.0264037660764256	0.0141505216056758	0.0386570105471754	0.00625177021996416	2.40385707428805e-05	0.00175560814458444	4.2236420797821	271732	0.00810222050249477
Mother's age at death	3526	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	INTEGER	LINEAR	165313	-0.00987946170133159	-0.0144899297748511	-0.00526899362781209	0.00235232285383114	2.67165884286369e-05	0.0019299831162687	-4.19978725921164	165313	-0.0103288803705258
Overall health rating	2178	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	CAT-SIN	ORDERED-LOGISTIC	270826	0.0157072756014607	0.00835666267652218	0.0230578885263992	0.00375038163094792	2.82000994983944e-05	0.00201524582006806	4.18753463645222	270826	0.00804638444361216
Methods of admission to hospital (recoded): Emergency admission: A&E	41249#2001	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	157545/114119(271664)	0.0165590760585784	0.00877592710175483	0.0243426889128876	0.00397118567839037	3.04837433471567e-05	0.00215526551367238	4.16982215061279	271664	0.00799998527055373
Date I10 first reported (essential (primary) hypertension)	131286	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	158549/113330(271879)	0.0170286841341935	0.00898706050810102	0.025070804433816	0.00410307129431497	3.32120767279848e-05	0.00232344696772828	4.1502441875585	271879	0.0079592777216653
Ease of skin tanning	1727	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure	CAT-SIN	ORDERED-LOGISTIC	266568	-0.0145296581934094	-0.0214368942670995	-0.00762242211971928	0.00352416479495211	3.74015117694889e-05	0.00258927549187524	-4.12297203670811	266568	-0.00798535383467787
Falls in the last year	2296	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	CAT-SIN	ORDERED-LOGISTIC	271366	0.0195417108560101	0.0101910456780576	0.0288923760339626	0.00477083520498813	4.1985303142934e-05	0.00287664252255608	4.09627396576609	271366	0.00786320236236225
MET minutes per week for walking	22037	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	CONTINUOUS	LINEAR	209494	0.00892236530958463	0.00464330314464893	0.0132014274745203	0.00218323509956733	4.37551017838261e-05	0.00296731026995213	4.0867006845463	209494	0.00892836216380471
Summed days activity	22033	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	INTEGER	LINEAR	209494	0.00889738635150261	0.00461999327261659	0.0131747794303886	0.00218238350940402	4.56498806045706e-05	0.00306453642927249	4.07685020380135	209494	0.00890684317310587
Fruit consumers	104400	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	LOGISTIC-BINARY	20232/88440(108672)	-0.0321550862857482	-0.0476677646979864	-0.0166449266758527	0.00791413471544322	4.84381828834865e-05	0.00321920163443651	-4.06303779549964	108672	-0.0123243222067773
Speed of sound through heel	3146	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	156711	-0.0100303937556643	-0.014879161906097	-0.00518162560523157	0.00247390675985844	5.02644842143599e-05	0.00330750259493699	-4.05439377673941	156711	-0.0102413257542247
Milk type used	1418-2	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-SIN	MULTINOMIAL-LOGISTIC	177095/271741	-999	-999	-999	-999	5.18301903604577e-05	0.00337709259936865	-4.04721698779344	271741	-0.00776367620095628
Heel bone mineral density (BMD) (right)	4124	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91567	-0.0126964669592638	-0.0189221481236614	-0.00647078579486623	0.003176426308598	6.41613623822983e-05	0.00413996518827917	-3.99695917001019	91567	-0.0132076964422258
Date M81 first reported (osteoporosis without pathological fracture)	131964	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	256442/15437(271879)	0.0337299198860837	0.0170540770169528	0.0504062247460722	0.00850835729436788	7.35482471637847e-05	0.00470001587163955	3.96450551299767	271879	0.00760309187640596
Main speciality of consultant (recoded): Trauma and orthopaedics	41245#1840	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	185506/85794(271300)	0.0165151647156144	0.00832453822723902	0.0247062360588098	0.00417908134047042	7.75395836989386e-05	0.00490788641202996	3.95188012135605	271300	0.00758696299981772
Heel broadband ultrasound attenuation (right)	4120	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91612	-0.012179417508332	-0.0182728090961702	-0.00608602592049365	0.00310893038642657	8.94958855099491e-05	0.00561122316131247	-3.91743575755551	91612	-0.0129417816605773
Date F17 first reported (mental and behavioural disorders due to use of tobacco)	130868	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	246050/25829(271879)	0.0257220544449491	0.0128146630869166	0.0386299506903822	0.00658565356483418	9.39185980191449e-05	0.00583348600406764	3.90578858638576	271879	0.00749049146509738
Treatment speciality of consultant (recoded): Trauma & orthopaedics	41246#2580	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	173542/91628(265170)	0.0160340900937613	0.00795495306393126	0.0241136824082108	0.00412220057912736	0.000100365240531821	0.00614455311534471	3.88970720863015	265170	0.00755342577180167
Heel broadband ultrasound attenuation (left)	4101	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91593	-0.0121531560429967	-0.0182783174037349	-0.0060279946822586	0.00312513975208353	0.000100775848566442	0.00614455311534471	-3.88871626412564	91593	-0.0128482508449069
Intended management of patient (recoded): One or more nights hospital stay	41244#100	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	145339/117779(263118)	0.0155471066061187	0.00769759292228915	0.0233970923364467	0.00400504793404195	0.000103646681574606	0.00626214405222574	3.88189253510432	263118	0.00756758736180667
Age completed full time education	845	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education	INTEGER	ORDERED-LOGISTIC	188769	-0.0166647596383175	-0.0251033745330285	-0.00822614474360648	0.00430549487708638	0.000108486930549044	0.00649553279665718	-3.87078165600232	188769	-0.00890878344942316
Heel quantitative ultrasound index (QUI), direct entry (right)	4123	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91616	-0.0122372440304243	-0.0184637199157867	-0.0060107681450618	0.00317683178592877	0.000117199095991184	0.00690526240672403	-3.8519120977912	91616	-0.0127250729313937
Heel bone mineral density (BMD) T-score, automated (right)	4125	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91616	-0.0122358492357924	-0.0184623208450864	-0.00600937762649854	0.00317682960422107	0.000117408163099581	0.00690526240672403	-3.8514757392367	91616	-0.012723631622426
Current employment status: Unable to work because of sickness or disability	6142#4	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	CAT-MUL	LOGISTIC-BINARY	259676/11389(271065)	0.036974535041474	0.0181375928191576	0.055812302862804	0.00961107202500141	0.000119526014123108	0.00696815692861558	3.84709626664458	271065	0.00738900699304968
Total protein	30860	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	238062	0.00778760181177945	0.00377376595696679	0.0118014376665921	0.00204791306701209	0.000143151358979795	0.00827290375460624	3.80265895560885	238062	0.00779347188382236
Date I73 first reported (other peripheral vascular diseases)	131386	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	263282/8597(271879)	0.0416791597896522	0.0201189697625924	0.0632394447895105	0.0110003233138586	0.000151218684654382	0.00866360746275438	3.78905951773882	271879	0.00726664135332439
Time spent watching television (TV)	1070	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	INTEGER	ORDERED-LOGISTIC	258756	0.0147299549872759	0.00710592788969984	0.022353982084852	0.00388988122114153	0.000152519120244096	0.00866360746275438	3.78693150654379	258756	0.00744443735312062
Heel bone mineral density (BMD) (left)	4105	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91535	-0.0120547577707217	-0.018304116147393	-0.00580539939405053	0.00318850674092247	0.000156461698028016	0.00881224106012029	-3.7805827593645	91535	-0.0124949924041122
Illnesses of siblings: Stroke	20111#2	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	200754/7084(207838)	0.0453556862581087	0.0214994494149069	0.0692124858737929	0.0121719166360301	0.000194327514045503	0.0107955079532106	3.72627872218543	207838	0.00817335650119477
Why stopped smoking: Doctor's advice	6157#2	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	CAT-MUL	LOGISTIC-BINARY	62096/5160(67256)	0.0543159725499038	0.0257423396516208	0.0828943708606358	0.0145798677067086	0.000194923405715509	0.0107955079532106	3.72550653068696	67256	0.0143642005687992
Illnesses of father: Heart disease	20107#1	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	161238/77968(239206)	0.016207425929506	0.00764498027362334	0.024770364042936	0.00436880062705119	0.000207400673273978	0.0113916105337096	3.70982730245048	239206	0.00758502437613934
Alcohol usually taken with meals	1618	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	CAT-SIN	LOGISTIC-BINARY	45946/93362(139308)	-0.0218266371406827	-0.0333907799395154	-0.0102635976050214	0.00589989982390449	0.000216007682622642	0.0117671070386072	-3.69951992445673	139308	-0.00991149409250833
Mean sphered cell volume	30270	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	259880	0.00719825824613077	0.00337154430181087	0.0110249721904507	0.00195244095019324	0.000227123023180811	0.0122720293663388	3.68676487816114	259880	0.00723184861814738
Wheeze or whistling in the chest in last year	2316	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Breathing	CAT-SIN	LOGISTIC-BINARY	209706/57166(266872)	0.0174358523235315	0.00814836750656726	0.0267237465796543	0.00473870418528281	0.000233718792426568	0.0125265733424756	3.67947042330591	266872	0.00712236822276087
Waist circumference	48	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures	CONTINUOUS	LINEAR	271371	0.00617912596776256	0.00286601686918775	0.00949223506633737	0.00169039284635238	0.000256775510648626	0.0135805083180439	3.65540577284394	271371	0.00701689187354393
FEV1/ FVC ratio Z-score	20258	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry	CONTINUOUS	LINEAR	217051	-0.00775818283324904	-0.0119187262145836	-0.00359763945191449	0.00212276522127569	0.000257469763477811	0.0135805083180439	-3.65471306958189	217051	-0.00784442344667392
IPAQ activity group	22032	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	CAT-SIN	ORDERED-LOGISTIC	209494	0.0148333613382455	0.00682360775649895	0.0228431149199921	0.00408668406405755	0.00028369156135801	0.0148457804471286	3.6297539030036	209494	0.00793012080552945
Age when periods started (menarche)	2714	Maternity and sex-specific factors	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	INTEGER	ORDERED-LOGISTIC	143158	-0.0178778508106061	-0.0275374542049178	-0.00821824741629444	0.00492845964033288	0.000286028929921636	0.0148511583457749	-3.62763526856663	143158	-0.00958735651879066
Heel quantitative ultrasound index (QUI), direct entry (left)	4104	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91598	-0.011548847106296	-0.0177991633596893	-0.00529853085290273	0.00318899546251614	0.000293039139056857	0.0150365320787739	-3.6213769839098	91598	-0.0119647711073968
Heel bone mineral density (BMD) T-score, automated (left)	4106	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91598	-0.0115458053657287	-0.0177961256795079	-0.00529548505194954	0.00318899753417966	0.000294124160433435	0.0150365320787739	-3.62042090050293	91598	-0.0119616127280793
ECG, phase time	5986	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG during exercise	INTEGER	LINEAR	46332	-0.0147239742917414	-0.0227646971669128	-0.00668325141656988	0.00410248501431437	0.000332123530072095	0.0168495647393828	-3.58886282498849	46332	-0.016671141945642
Trunk fat percentage	23127	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266729	0.00625204785127982	0.00283530973580458	0.00966878596675507	0.00174326576530285	0.000335313883019046	0.0168825459586711	3.58636939510132	266729	0.00694402152888842
Speed of sound through heel (right)	4122	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	91616	-0.0114354890762204	-0.0177348017938887	-0.00513617635855205	0.00321399411793099	0.000373767735530062	0.0186771456415999	-3.55794486843891	91616	-0.0117540704331478
Age started wearing glasses or contact lenses	2217	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	INTEGER	LINEAR	235035	0.00714571221534604	0.00319798845667107	0.011093435974021	0.00201418178589714	0.000388659642462528	0.0191693968042171	3.54766674828413	235035	0.00731756801119249
Maximum workload during fitness test	6032	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG during exercise	INTEGER	LINEAR	46332	-0.0128754653893434	-0.0199893701775337	-0.00576156060115306	0.00362960995421543	0.000389387386182562	0.0191693968042171	-3.54717395957835	46332	-0.0164775398998459
Education score (Scotland)	26431	Sociodemographics	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation	CONTINUOUS	LINEAR	21221	0.023708869313367	0.0105822490032635	0.0368354896234705	0.00669737832615528	0.00040064310250401	0.0194493456307786	3.5396598191881	21221	0.0242924259948727
